Date,Temperature,Site,Depth
2024-04-07,2.5570903,HB,9
2024-04-08,2.5754931,HB,9
2024-04-09,2.6650000,HB,9
2024-04-10,3.0150903,HB,9
2024-04-11,3.0459583,HB,9
2024-04-12,3.0806528,HB,9
2024-04-13,3.3227639,HB,9
2024-04-14,3.2836389,HB,9
2024-04-15,3.4528542,HB,9
2024-04-16,3.2906736,HB,9
2024-04-17,3.3607500,HB,9
2024-04-18,3.5422917,HB,9
2024-04-19,4.2021597,HB,9
2024-04-20,4.0860139,HB,9
2024-04-21,4.1866944,HB,9
2024-04-22,3.7273750,HB,9
2024-04-23,4.0386736,HB,9
2024-04-24,4.0561597,HB,9
2024-04-25,3.7734514,HB,9
2024-04-26,4.2275694,HB,9
2024-04-27,4.2603264,HB,9
2024-04-28,4.6993472,HB,9
2024-04-29,4.6502847,HB,9
2024-04-30,4.3895069,HB,9
2024-05-01,4.6886667,HB,9
2024-05-02,4.7846250,HB,9
2024-05-03,4.5680208,HB,9
2024-05-04,4.8853194,HB,9
2024-05-05,4.9037500,HB,9
2024-05-06,4.9722639,HB,9
2024-05-07,5.4158542,HB,9
2024-05-08,5.3580556,HB,9
2024-05-09,4.9420486,HB,9
2024-05-10,5.2697500,HB,9
2024-05-11,5.3677431,HB,9
2024-05-12,4.9835000,HB,9
2024-05-13,5.3530139,HB,9
2024-05-14,5.6584653,HB,9
2024-05-15,5.8148056,HB,9
2024-05-16,6.3377222,HB,9
2024-05-17,6.5720208,HB,9
2024-05-18,7.5811667,HB,9
2024-05-19,6.9927083,HB,9
2024-05-20,6.5423819,HB,9
2024-05-21,6.7280139,HB,9
2024-05-22,6.5660347,HB,9
2024-05-23,6.8235972,HB,9
2024-05-24,6.1372778,HB,9
2024-05-25,6.2089722,HB,9
2024-05-26,7.4373889,HB,9
2024-05-27,7.7593264,HB,9
2024-05-28,8.3713958,HB,9
2024-05-29,8.1145903,HB,9
2024-05-30,7.8390139,HB,9
2024-05-31,8.2864514,HB,9
2024-06-01,8.3012708,HB,9
2024-06-02,8.7067083,HB,9
2024-06-03,8.7456389,HB,9
2024-06-04,7.8733958,HB,9
2024-06-05,8.6412014,HB,9
2024-06-06,9.6146250,HB,9
2024-06-07,9.3522500,HB,9
2024-06-08,9.3281319,HB,9
2024-06-09,9.1625764,HB,9
2024-06-10,9.5458611,HB,9
2024-06-11,8.9534028,HB,9
2024-06-12,9.3075000,HB,9
2024-06-13,8.3863819,HB,9
2024-06-14,8.9541319,HB,9
2024-06-15,8.1132778,HB,9
2024-06-16,8.3331667,HB,9
2024-06-17,8.1557847,HB,9
2024-06-18,6.7917014,HB,9
2024-06-19,6.7634583,HB,9
2024-06-20,6.1037083,HB,9
2024-06-21,6.5290069,HB,9
2024-06-22,7.6272847,HB,9
2024-06-23,7.6870556,HB,9
2024-06-24,8.1855278,HB,9
2024-06-25,8.0334167,HB,9
2024-06-26,8.3714861,HB,9
2024-06-27,8.3226944,HB,9
2024-06-28,7.6227014,HB,9
2024-06-29,8.3782986,HB,9
2024-06-30,8.9879444,HB,9
2024-07-01,7.5613194,HB,9
2024-07-02,8.7436389,HB,9
2024-07-03,8.5719514,HB,9
2024-07-04,9.6827153,HB,9
2024-07-05,9.8126181,HB,9
2024-07-06,8.6901270,HB,9
2023-11-05,10.7902857,HB,9
2023-11-06,10.5836250,HB,9
2023-11-07,10.5291806,HB,9
2023-11-08,10.5353056,HB,9
2023-11-09,9.7908750,HB,9
2023-11-10,9.4602847,HB,9
2023-11-11,9.2397014,HB,9
2023-11-12,8.8628264,HB,9
2023-11-13,8.6503611,HB,9
2023-11-14,8.4834167,HB,9
2023-11-15,8.6228611,HB,9
2023-11-16,8.6730000,HB,9
2023-11-17,8.7964583,HB,9
2023-11-18,8.7414167,HB,9
2023-11-19,8.6772500,HB,9
2023-11-20,8.5504514,HB,9
2023-11-21,8.2390069,HB,9
2023-11-22,7.9613125,HB,9
2023-11-23,8.1368819,HB,9
2023-11-24,8.1980000,HB,9
2023-11-25,8.0495347,HB,9
2023-11-26,7.4894306,HB,9
2023-11-27,7.4357292,HB,9
2023-11-28,7.6382500,HB,9
2023-11-29,7.3246944,HB,9
2023-11-30,6.9679931,HB,9
2023-12-01,6.8671944,HB,9
2023-12-02,6.9990417,HB,9
2023-12-03,7.0179583,HB,9
2023-12-04,6.8436806,HB,9
2023-12-05,6.6212431,HB,9
2023-12-06,6.2848056,HB,9
2023-12-07,6.1813472,HB,9
2023-12-08,6.0491250,HB,9
2023-12-09,6.0151042,HB,9
2023-12-10,5.7139792,HB,9
2023-12-11,5.8838056,HB,9
2023-12-12,6.0491250,HB,9
2023-12-13,5.9804167,HB,9
2023-12-14,5.7864028,HB,9
2023-12-15,5.4132778,HB,9
2023-12-16,5.5046042,HB,9
2023-12-17,5.2754722,HB,9
2023-12-18,5.4580972,HB,9
2023-12-19,5.7643958,HB,9
2023-12-20,5.8557083,HB,9
2023-12-21,5.5927014,HB,9
2023-12-22,5.4331250,HB,9
2023-12-23,5.2524583,HB,9
2023-12-24,4.9252361,HB,9
2023-12-25,5.1040139,HB,9
2023-12-26,5.1786806,HB,9
2023-12-27,5.2261181,HB,9
2023-12-28,5.1774792,HB,9
2023-12-29,4.9534792,HB,9
2023-12-30,4.8310000,HB,9
2023-12-31,4.7999444,HB,9
2024-01-01,4.7414444,HB,9
2024-01-02,4.5471667,HB,9
2024-01-03,4.3607153,HB,9
2024-01-04,4.1007569,HB,9
2024-01-05,4.1849167,HB,9
2024-01-06,3.8506944,HB,9
2024-01-07,3.3407708,HB,9
2024-01-08,3.1226111,HB,9
2024-01-09,2.9325208,HB,9
2024-01-10,2.7793472,HB,9
2024-01-11,3.0342778,HB,9
2024-01-12,3.0865417,HB,9
2024-01-13,2.9723819,HB,9
2024-01-14,2.9172361,HB,9
2024-01-15,2.9385833,HB,9
2024-01-16,2.7664028,HB,9
2024-01-17,2.8546042,HB,9
2024-01-18,2.7383889,HB,9
2024-01-19,2.7950903,HB,9
2024-01-20,2.6368472,HB,9
2024-01-21,2.7243611,HB,9
2024-01-22,2.5605139,HB,9
2024-01-23,2.4471458,HB,9
2024-01-24,2.4488403,HB,9
2024-01-25,2.2348264,HB,9
2024-01-26,2.1639514,HB,9
2024-01-27,2.1333194,HB,9
2024-01-28,2.0751875,HB,9
2024-01-29,1.9447500,HB,9
2024-01-30,1.6829722,HB,9
2024-01-31,1.4510833,HB,9
2024-02-01,1.4276458,HB,9
2024-02-02,1.4995556,HB,9
2024-02-03,1.3981250,HB,9
2024-02-04,1.0469028,HB,9
2024-02-05,1.1347083,HB,9
2024-02-06,1.1362222,HB,9
2024-02-07,1.1120000,HB,9
2024-02-08,1.1104861,HB,9
2024-02-09,1.1521181,HB,9
2024-02-10,1.2202431,HB,9
2024-02-11,1.3042639,HB,9
2024-02-12,1.3958542,HB,9
